person_id,sex,age_band,education,risk_tier,p_active_bettor,is_active_bettor,bets_per_year,yearly_total_staked_usd,yearly_total_payout_usd,yearly_net_gain_loss_usd
Q2_026063,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026064,Male,18-34,B.A. or higher,high,0.5183560089206772,True,244,46969.47407812501,59185.21038750001,12215.736309375003
Q2_026065,Male,18-34,B.A. or higher,high,0.5183560089206772,True,247,59467.89825000001,33486.983775,-25980.914475000012
Q2_026066,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026067,Male,18-34,B.A. or higher,high,0.5183560089206772,True,241,49624.70146875001,61606.26188437501,11981.560415624997
Q2_026068,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026069,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026070,Male,35-49,No college,high,0.3666409859291791,True,243,52775.75144250001,77185.10022300002,24409.348780500004
Q2_026071,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026072,Male,35-49,B.A. or higher,high,0.4801251006215442,True,226,52962.625338750004,70860.34188225,17897.71654349999
Q2_026073,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026074,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026075,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026076,Male,18-34,B.A. or higher,high,0.5183560089206772,True,242,52778.14846875001,56228.025571875005,3449.8771031249926
Q2_026077,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_026078,Female,65+,B.A. or higher,low,0.0268253737842938,False,0,0.0,0.0,0.0
Q2_026079,Male,18-34,B.A. or higher,high,0.5183560089206772,True,240,50276.99306250001,51838.82490937501,1561.8318468750003
Q2_026080,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026081,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026082,Male,35-49,B.A. or higher,high,0.4801251006215442,True,225,53030.099767499996,43988.131928250004,-9041.967839249992
Q2_026083,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026084,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026085,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026086,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_026087,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026088,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026089,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_026090,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026091,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026092,Male,35-49,No college,high,0.3666409859291791,True,227,43963.14391875001,41448.51099450001,-2514.6329242499996
Q2_026093,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026094,Female,65+,B.A. or higher,low,0.0268253737842938,False,0,0.0,0.0,0.0
Q2_026095,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026096,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026097,Male,35-49,No college,high,0.3666409859291791,True,231,45348.28759125,24896.315877750007,-20451.971713499996
Q2_026098,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026099,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026100,Female,18-34,B.A. or higher,medium,0.2293874292350123,True,82,10652.563203125,5022.103546875001,-5630.45965625
Q2_026101,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026102,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026103,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_026104,Male,18-34,B.A. or higher,high,0.5183560089206772,True,227,49184.96667187501,46279.843481250005,-2905.123190625003
Q2_026105,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026106,Male,35-49,No college,high,0.3666409859291791,True,243,46887.23818125001,54023.26216275001,7136.023981500002
Q2_026107,Male,18-34,B.A. or higher,high,0.5183560089206772,True,216,47623.033406250004,54256.09010625001,6633.056700000008
Q2_026108,Female,35-49,B.A. or higher,medium,0.212469153723327,True,85,14827.440375,14350.152093750003,-477.28828124999745
Q2_026109,Male,18-34,No college,high,0.3958354977212443,True,253,49889.68410937501,54730.66530937501,4840.981199999995
Q2_026110,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026111,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026112,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026113,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026114,Male,35-49,B.A. or higher,high,0.4801251006215442,True,220,45520.89031125,48539.7151155,3018.8248042500054
Q2_026115,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026116,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026117,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026118,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026119,Male,35-49,B.A. or higher,high,0.4801251006215442,True,230,50490.077625000005,50870.712280499996,380.6346554999909
Q2_026120,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026121,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026122,Male,18-34,B.A. or higher,high,0.5183560089206772,True,244,54582.04996875001,63692.496281250016,9110.446312500004
Q2_026123,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026124,Male,18-34,B.A. or higher,high,0.5183560089206772,True,231,48760.444687500014,50022.195356250006,1261.7506687499917
Q2_026125,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026126,Female,35-49,B.A. or higher,medium,0.212469153723327,True,99,14634.421312500002,17789.55193125,3155.1306187499977
Q2_026127,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026128,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026129,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026130,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026131,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026132,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026133,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026134,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026135,Male,18-34,B.A. or higher,high,0.5183560089206772,True,247,54808.97442187501,73788.29336250002,18979.318940625002
Q2_026136,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026137,Female,65+,B.A. or higher,low,0.0268253737842938,True,44,4129.508496093749,4410.106771875,280.5982757812508
Q2_026138,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026139,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026140,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026141,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026142,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026143,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026144,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026145,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026146,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026147,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026148,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026149,Male,35-49,B.A. or higher,high,0.4801251006215442,True,213,51273.192532500005,62518.461966,11245.269433499998
Q2_026150,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_026151,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026152,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026153,Female,50-64,B.A. or higher,low,0.0548700827406009,False,0,0.0,0.0,0.0
Q2_026154,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026155,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026156,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026157,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026158,Male,50-64,No college,medium,0.0946849031094006,True,97,14782.03525,8304.137316666667,-6477.897933333334
Q2_026159,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026160,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026161,Male,18-34,B.A. or higher,high,0.5183560089206772,True,250,61300.112484375015,57539.92781250001,-3760.184671875002
Q2_026162,Male,18-34,No college,high,0.3958354977212443,True,257,51343.164984375006,43418.277168750006,-7924.887815624999
Q2_026163,Female,18-34,No college,medium,0.1751685823249185,True,109,16887.59359375,16805.980546875,-81.6130468750016
Q2_026164,Male,50-64,B.A. or higher,high,0.1239921350242151,True,193,41023.38127500001,36571.22930250001,-4452.151972499996
Q2_026165,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026166,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026167,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026168,Male,18-34,No college,high,0.3958354977212443,True,230,38566.82671875,32010.42982500001,-6556.396893749992
Q2_026169,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026170,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026171,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026172,Male,35-49,B.A. or higher,high,0.4801251006215442,True,243,54103.94629875,102159.42307425001,48055.47677550001
Q2_026173,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026174,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026175,Male,35-49,B.A. or higher,high,0.4801251006215442,True,200,38485.4593725,23428.99071225,-15056.46866025
Q2_026176,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026177,Male,35-49,No college,high,0.3666409859291791,True,206,41114.99824875001,42348.92048775,1233.9222389999923
Q2_026178,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026179,Male,35-49,B.A. or higher,high,0.4801251006215442,True,238,53141.042475,45213.697327500005,-7927.3451474999965
Q2_026180,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026181,Male,18-34,No college,high,0.3958354977212443,True,248,46112.102437500005,45898.98049687501,-213.12194062499475
Q2_026182,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026183,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026184,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026185,Female,35-49,No college,medium,0.1622491719341769,True,105,15898.408218749997,12154.5955125,-3743.812706249997
Q2_026186,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026187,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026188,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026189,Male,18-34,B.A. or higher,high,0.5183560089206772,True,226,55880.463515625015,33695.34859687501,-22185.114918750005
Q2_026190,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026191,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026192,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026193,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026194,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026195,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026196,Male,18-34,B.A. or higher,high,0.5183560089206772,True,228,48055.16179687501,55382.683387500016,7327.521590625009
Q2_026197,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026198,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026199,Male,35-49,No college,high,0.3666409859291791,True,223,44740.84575375001,21136.419841500003,-23604.425912250004
Q2_026200,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026201,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026202,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026203,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026204,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026205,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026206,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026207,Male,18-34,B.A. or higher,high,0.5183560089206772,True,228,47761.554515625,31860.429862500005,-15901.124653124996
Q2_026208,Male,35-49,B.A. or higher,high,0.4801251006215442,True,210,43361.1084375,44737.946876250004,1376.8384387500046
Q2_026209,Male,18-34,B.A. or higher,high,0.5183560089206772,True,246,56693.672859375016,45849.25327500001,-10844.419584375006
Q2_026210,Male,35-49,No college,high,0.3666409859291791,True,243,48968.0386425,44469.017367750006,-4499.021274749997
Q2_026211,Male,35-49,B.A. or higher,high,0.4801251006215442,True,218,48810.76169625,38307.81386250001,-10502.947833749997
Q2_026212,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026213,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026214,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026215,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026216,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026217,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026218,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026219,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026220,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026221,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026222,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026223,Male,18-34,B.A. or higher,high,0.5183560089206772,True,219,47519.92434375001,61379.21910937501,13859.294765624996
Q2_026224,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026225,Male,35-49,B.A. or higher,high,0.4801251006215442,True,193,47817.678712500005,47808.4191975,-9.259515000005194
Q2_026226,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026227,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_026228,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026229,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026230,Male,35-49,No college,high,0.3666409859291791,True,235,56555.25896250001,37970.02138725,-18585.23757525001
Q2_026231,Female,35-49,B.A. or higher,medium,0.212469153723327,True,100,14324.644125000003,10334.756025,-3989.888100000002
Q2_026232,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026233,Male,18-34,No college,high,0.3958354977212443,True,216,47534.68448437501,51239.446706250004,3704.7622218749966
Q2_026234,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_026235,Female,35-49,No college,medium,0.1622491719341769,True,91,11713.95103125,9079.160249999999,-2634.7907812500016
Q2_026236,Male,18-34,B.A. or higher,high,0.5183560089206772,True,219,49481.532000000014,42607.28460937501,-6874.247390625002
Q2_026237,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026238,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026239,Female,65+,B.A. or higher,low,0.0268253737842938,False,0,0.0,0.0,0.0
Q2_026240,Male,18-34,No college,high,0.3958354977212443,True,251,46560.171796875,60805.09864687502,14244.926850000018
Q2_026241,Male,18-34,B.A. or higher,high,0.5183560089206772,True,234,64415.865515625,30942.725400000007,-33473.14011562499
Q2_026242,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026243,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026244,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026245,Male,18-34,No college,high,0.3958354977212443,True,261,50736.820921875005,59018.82648750001,8282.005565625004
Q2_026246,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026247,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026248,Male,18-34,No college,high,0.3958354977212443,True,264,50281.19043750001,36225.480740625004,-14055.709696875005
Q2_026249,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026250,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026251,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026252,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026253,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026254,Male,18-34,No college,high,0.3958354977212443,True,241,52332.50910937501,43788.55418437501,-8543.954924999998
Q2_026255,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026256,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026257,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026258,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026259,Male,65+,No college,low,0.046290397075707,False,0,0.0,0.0,0.0
Q2_026260,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026261,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026262,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026263,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026264,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026265,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026266,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_026267,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026268,Male,18-34,No college,high,0.3958354977212443,True,278,56270.76468750001,31578.820453125005,-24691.944234375
Q2_026269,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026270,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026271,Male,18-34,No college,high,0.3958354977212443,True,239,44858.046234375004,40062.15551250001,-4795.8907218749955
Q2_026272,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026273,Female,65+,B.A. or higher,low,0.0268253737842938,False,0,0.0,0.0,0.0
Q2_026274,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026275,Male,35-49,No college,high,0.3666409859291791,True,233,49729.43430000001,36745.970996250006,-12983.463303750003
Q2_026276,Male,50-64,B.A. or higher,high,0.1239921350242151,False,0,0.0,0.0,0.0
Q2_026277,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026278,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026279,Male,35-49,B.A. or higher,high,0.4801251006215442,True,232,47829.681787500005,42688.07887500001,-5141.602912499999
Q2_026280,Female,18-34,No college,medium,0.1751685823249185,True,117,14390.262812499997,18926.316906250002,4536.0540937500045
Q2_026281,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026282,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026283,Male,35-49,No college,high,0.3666409859291791,True,253,48168.74214,45947.223774,-2221.518366000004
Q2_026284,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026285,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026286,Female,35-49,B.A. or higher,medium,0.212469153723327,True,93,13822.321218750001,12916.046756250003,-906.2744624999978
Q2_026287,Male,18-34,B.A. or higher,high,0.5183560089206772,True,237,54194.12325000001,39883.51504687501,-14310.608203125004
Q2_026288,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026289,Male,35-49,No college,high,0.3666409859291791,True,275,49156.36764750001,54451.95303825001,5295.585390749999
Q2_026290,Female,35-49,B.A. or higher,medium,0.212469153723327,True,95,13110.359625000005,14508.080606250003,1397.7209812499987
Q2_026291,Male,18-34,B.A. or higher,high,0.5183560089206772,True,230,47682.02531250001,42240.19944375001,-5441.825868749998
Q2_026292,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026293,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026294,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026295,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026296,Male,35-49,B.A. or higher,high,0.4801251006215442,True,223,50056.68088125,64614.6446895,14557.963808249995
Q2_026297,Male,50-64,B.A. or higher,high,0.1239921350242151,True,226,46037.39017500001,22511.66418,-23525.725995000008
Q2_026298,Male,18-34,B.A. or higher,high,0.5183560089206772,True,232,57835.225406250014,73206.63992812502,15371.414521875005
Q2_026299,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026300,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026301,Male,18-34,No college,high,0.3958354977212443,True,240,44933.293968750004,45818.498137500006,885.2041687500023
Q2_026302,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026303,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026304,Male,18-34,No college,high,0.3958354977212443,False,0,0.0,0.0,0.0
Q2_026305,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026306,Male,18-34,No college,high,0.3958354977212443,True,261,54113.953781250006,56308.26495937501,2194.3111781250045
Q2_026307,Male,18-34,No college,high,0.3958354977212443,True,244,44124.399000000005,35192.369334375006,-8932.029665625
Q2_026308,Male,35-49,B.A. or higher,high,0.4801251006215442,True,189,45200.23673625,48159.37196325,2959.135226999999
Q2_026309,Male,18-34,B.A. or higher,high,0.5183560089206772,True,228,46293.77165625001,36371.56966875,-9922.201987500011
Q2_026310,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026311,Male,18-34,B.A. or higher,high,0.5183560089206772,True,218,49925.492578125006,55426.192031250015,5500.699453125009
Q2_026312,Female,18-34,No college,medium,0.1751685823249185,True,83,8863.480390625,9095.506140625,232.0257500000007
Q2_026313,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026314,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026315,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026316,Male,35-49,B.A. or higher,high,0.4801251006215442,False,0,0.0,0.0,0.0
Q2_026317,Male,35-49,No college,high,0.3666409859291791,True,252,49146.378277500015,68139.43188300001,18993.053605499998
Q2_026318,Female,35-49,No college,medium,0.1622491719341769,False,0,0.0,0.0,0.0
Q2_026319,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026320,Female,35-49,B.A. or higher,medium,0.212469153723327,False,0,0.0,0.0,0.0
Q2_026321,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_026322,Female,50-64,No college,low,0.0419007904564589,False,0,0.0,0.0,0.0
Q2_026323,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026324,Female,18-34,B.A. or higher,medium,0.2293874292350123,False,0,0.0,0.0,0.0
Q2_026325,Male,35-49,No college,high,0.3666409859291791,True,240,46406.646652500014,38964.94794900001,-7441.698703500006
Q2_026326,Male,18-34,B.A. or higher,high,0.5183560089206772,True,216,45635.31042187501,44204.10592500001,-1431.2044968749979
Q2_026327,Female,18-34,No college,medium,0.1751685823249185,False,0,0.0,0.0,0.0
Q2_026328,Male,18-34,B.A. or higher,high,0.5183560089206772,False,0,0.0,0.0,0.0
Q2_026329,Male,35-49,B.A. or higher,high,0.4801251006215442,True,236,56147.38408125,62544.1485465,6396.764465250002
Q2_026330,Male,18-34,B.A. or higher,high,0.5183560089206772,True,229,54617.12395312502,51072.64005937501,-3544.48389375001
Q2_026331,Male,65+,B.A. or higher,low,0.0606183771229496,False,0,0.0,0.0,0.0
Q2_026332,Male,35-49,No college,high,0.3666409859291791,True,244,48230.441190000005,35961.82014150001,-12268.621048499997
Q2_026333,Male,18-34,No college,high,0.3958354977212443,True,251,46608.519375,42052.8252375,-4555.694137500002
Q2_026334,Male,50-64,No college,medium,0.0946849031094006,False,0,0.0,0.0,0.0
Q2_026335,Male,35-49,No college,high,0.3666409859291791,False,0,0.0,0.0,0.0
Q2_026336,Male,18-34,B.A. or higher,high,0.5183560089206772,True,238,51241.06279687501,52806.24146250001,1565.178665624997
Q2_026337,Male,35-49,No college,high,0.3666409859291791,True,217,36677.73478500001,39323.61040275001,2645.8756177500036
